YEAR,COUNTY_NO,RTE_NO,CRASH_COUNT,AADT,CRASH_OVER_TRAFFIC
2016,3,147,157,20670.0,0.007595549104983067
2016,3,147,157,11000.0,0.014272727272727272
2016,3,147,157,33110.0,0.004741769858048928
2016,3,150,271,27711.0,0.009779509941900329
2016,3,150,271,5591.0,0.04847075657306385
2016,3,150,271,4611.0,0.05877250054218174
2016,3,150,271,28250.0,0.009592920353982301
2016,3,150,271,1661.0,0.16315472606863335
2016,3,150,271,28421.0,0.009535202842968228
2016,3,150,271,10520.0,0.02576045627376426
2016,3,150,271,861.0,0.3147502903600465
2016,3,150,271,7021.0,0.03859849024355505
2016,3,150,271,1561.0,0.17360666239590006
2016,3,150,271,951.0,0.28496319663512093
2016,3,150,271,2771.0,0.09779862865391556
2016,3,150,271,6371.0,0.04253649348610893
2016,3,150,271,33441.0,0.008103824646392154
2016,3,150,271,541.0,0.5009242144177449
2016,3,150,271,751.0,0.3608521970705726
2016,3,150,271,5301.0,0.051122429730239574
2016,3,150,271,38571.0,0.0070260039926369556
2016,3,150,271,27681.0,0.00979010873884614
2016,3,150,271,881.0,0.3076049943246311
2016,3,151,111,323.0,0.34365325077399383
2016,3,151,111,18775.0,0.005912117177097204
2016,3,151,111,25562.0,0.004342383225099757
2016,3,151,111,3361.0,0.033025885153228206
2016,3,151,111,453.0,0.24503311258278146
2016,3,151,111,302.0,0.3675496688741722
2016,3,151,111,6252.0,0.017754318618042227
2016,3,151,111,1150.0,0.09652173913043478
2016,3,151,111,15055.0,0.007372965792095649
2016,3,151,111,223.0,0.4977578475336323
2016,3,151,111,24252.0,0.004576942107867393
2016,3,151,111,8282.0,0.013402559768171939
2016,3,151,111,1383.0,0.08026030368763558
2016,3,151,111,283.0,0.392226148409894
2016,3,151,111,17212.0,0.006448989077387869
2016,3,151,111,30892.0,0.00359316327851871
2016,3,151,111,880.0,0.12613636363636363
2016,3,151,111,5650.0,0.019646017699115045
2016,3,151,111,353.0,0.31444759206798867
2016,3,151,111,433.0,0.25635103926096997
2016,3,151,111,4920.0,0.022560975609756097
2016,3,157,107,41702.0,0.002565824181094432
2016,3,157,107,40832.0,0.0026204937304075233
2016,3,157,107,9805.0,0.010912799592044876
2016,3,157,107,26452.0,0.004045062755179193
2016,3,158,10,12805.0,0.0007809449433814916
2016,3,158,10,724.0,0.013812154696132596
2016,3,158,10,14604.0,0.0006847439057792385
2016,3,162,2,622.0,0.003215434083601286
2016,3,165,5,7212.0,0.0006932889628397116
2016,3,165,5,5825.0,0.0008583690987124463
2016,3,166,18,16910.0,0.0010644589000591367
2016,3,166,18,7030.0,0.0025604551920341396
2016,3,166,18,5820.0,0.003092783505154639
2016,3,166,18,16291.0,0.0011049045485237248
2016,3,166,18,1500.0,0.012
2016,3,166,18,34490.0,0.0005218904030153667
2016,3,166,18,2040.0,0.008823529411764706
2016,3,166,18,21551.0,0.0008352280636629391
2016,3,169,1,822.0,0.0012165450121654502
2016,3,174,1,822.0,0.0012165450121654502
2016,3,195,33,4900.0,0.0067346938775510205
2016,3,195,33,46552.0,0.0007088846880907373
2016,3,195,33,4240.0,0.007783018867924528
2016,3,195,33,2180.0,0.015137614678899083
2016,3,195,33,43981.0,0.0007503240035469862
2016,3,195,33,34490.0,0.0009567990721948391
2016,3,195,33,1960.0,0.01683673469387755
2016,3,195,33,2030.0,0.01625615763546798
2016,3,195,33,1680.0,0.019642857142857142
2016,3,195,33,2465.0,0.013387423935091278
2016,3,195,33,2870.0,0.011498257839721254
2016,3,197,9,4742.0,0.0018979333614508645
2016,3,229,6,3591.0,0.001670843776106934
2016,3,235,1,2572.0,0.00038880248833592535
2016,3,239,4,2273.0,0.0017597888253409592
2016,3,241,1,2225.0,0.00044943820224719103
2016,3,241,1,2225.0,0.00044943820224719103
2016,3,251,5,2385.0,0.0020964360587002098
2016,3,251,5,2050.0,0.0024390243902439024
2016,3,257,1,2673.0,0.0003741114852225963
2016,3,258,26,5001.0,0.005198960207958408
2016,3,270,2,580.0,0.0034482758620689655
2016,3,289,9,2102.0,0.004281636536631779
2016,3,290,8,6064.0,0.0013192612137203166
2016,3,291,1,5825.0,0.00017167381974248928
2016,3,295,13,99442.0,0.00013072947044508358
2016,3,295,13,80512.0,0.00016146661367249601
2016,3,306,2,1605.0,0.0012461059190031153
2016,3,315,12,5580.0,0.002150537634408602
2016,3,360,27,7175.0,0.0037630662020905923
2016,3,360,27,14055.0,0.00192102454642476
2016,3,372,66,16534.0,0.0039917745252207575
2016,3,372,66,17551.0,0.0037604694889180105
2016,3,372,66,19501.0,0.003384441823496231
2016,3,372,66,6374.0,0.010354565422026984
2016,3,394,3,5785.0,0.0005185825410544512
2016,3,395,4,3782.0,0.0010576414595452142
2016,3,415,38,13814.0,0.002750832488779499
2016,3,415,38,16925.0,0.00224519940915805
2016,3,418,5,7385.0,0.0006770480704129993
2016,3,418,5,4425.0,0.0011299435028248588
2016,3,422,3,4135.0,0.0007255139056831923
2016,3,429,19,19505.0,0.0009741092027685209
2016,3,429,19,17055.0,0.0011140428026971563
2016,3,434,26,6244.0,0.004163997437540038
2016,3,434,26,25903.0,0.0010037447399915069
2016,3,434,26,12675.0,0.0020512820512820513
2016,3,435,4,2795.0,0.0014311270125223613
2016,3,438,44,21291.0,0.002066600911183129
2016,3,438,44,16890.0,0.002605091770278271
2016,3,439,14,7878.0,0.001777100787001777
2016,3,439,14,5541.0,0.0025266197437285687
2016,3,439,14,1545.0,0.009061488673139158
2016,3,441,30,9971.0,0.0030087253033798016
2016,3,443,12,10374.0,0.001156737998843262
2016,3,446,22,2655.0,0.008286252354048965
2016,3,446,22,6155.0,0.0035743298131600326
2016,3,446,22,3055.0,0.007201309328968904
2016,3,446,22,4875.0,0.0045128205128205125
2016,3,447,8,1384.0,0.005780346820809248
2016,3,453,2,2582.0,0.000774593338497289
2016,3,462,6,4004.0,0.0014985014985014985
2016,3,462,6,3924.0,0.0015290519877675841
2016,3,480,2,1132.0,0.0017667844522968198
2016,3,482,1,1062.0,0.0009416195856873823
2016,3,503,8,3012.0,0.0026560424966799467
2016,3,503,8,3012.0,0.0026560424966799467
2016,3,515,7,4175.0,0.0016766467065868263
2016,3,515,7,2145.0,0.0032634032634032634
2016,3,521,5,5064.0,0.0009873617693522906
2016,3,532,33,8044.0,0.004102436598707111
2016,3,532,33,17285.0,0.0019091698004049754
2016,3,532,33,12690.0,0.0026004728132387705
2016,3,533,28,5672.0,0.004936530324400564
2016,3,542,95,35461.0,0.0026789994642001072
2016,3,542,95,32441.0,0.0029283930828272863
2016,3,542,95,19271.0,0.0049296870945981005
2016,3,542,95,20631.0,0.0046047210508458145
2016,3,542,95,24901.0,0.0038151078269949
2016,3,543,6,4912.0,0.0012214983713355048
2016,3,554,1,1814.0,0.0005512679162072767
2016,3,562,5,1224.0,0.004084967320261438
2016,3,562,5,2050.0,0.0024390243902439024
2016,3,564,6,3564.0,0.0016835016835016834
2016,3,566,3,1794.0,0.0016722408026755853
2016,3,587,21,6271.0,0.003348748206027747
2016,3,587,21,4424.0,0.004746835443037975
2016,3,588,24,20434.0,0.0011745130664578642
2016,3,588,24,11665.0,0.002057436776682383
2016,3,588,24,7601.0,0.003157479279042231
2016,3,596,3,3314.0,0.0009052504526252263
2016,3,604,1,2364.0,0.00042301184433164127
2016,3,611,18,4114.0,0.004375303840544483
2016,3,618,1,1774.0,0.0005636978579481398
2016,3,627,13,11402.0,0.0011401508507279424
2016,3,648,21,11774.0,0.0017835909631391202
2016,3,648,21,10262.0,0.0020463847203274215
2016,3,675,3,7524.0,0.00039872408293460925
2016,3,684,7,3045.0,0.0022988505747126436
2016,3,695,1850,2852.0,0.6486676016830295
2016,3,695,1850,2760.0,0.6702898550724637
2016,3,695,1850,10751.0,0.17207701609152637
2016,3,695,1850,10493.0,0.17630801486705422
2016,3,695,1850,95410.0,0.019390001048108164
2016,3,695,1850,2240.0,0.8258928571428571
2016,3,695,1850,182570.0,0.010133099633017473
2016,3,695,1850,5341.0,0.3463770829432691
2016,3,695,1850,1664.0,1.1117788461538463
2016,3,695,1850,36705.0,0.05040185260863642
2016,3,695,1850,3310.0,0.5589123867069486
2016,3,695,1850,8263.0,0.22388962846423818
2016,3,695,1850,6205.0,0.29814665592264306
2016,3,695,1850,4680.0,0.3952991452991453
2016,3,695,1850,4900.0,0.37755102040816324
2016,3,695,1850,4020.0,0.4601990049751244
2016,3,695,1850,122460.0,0.01510697370569982
2016,3,695,1850,4652.0,0.39767841788478075
2016,3,695,1850,4800.0,0.3854166666666667
2016,3,695,1850,4800.0,0.3854166666666667
2016,3,695,1850,2570.0,0.7198443579766537
2016,3,695,1850,250.0,7.4
2016,3,695,1850,8390.0,0.2205005959475566
2016,3,695,1850,4671.0,0.39606080068507815
2016,3,695,1850,9420.0,0.19639065817409768
2016,3,695,1850,172.0,10.755813953488373
2016,3,695,1850,195812.0,0.009447837721896514
2016,3,695,1850,4975.0,0.37185929648241206
2016,3,695,1850,10423.0,0.17749208481243403
2016,3,695,1850,140602.0,0.013157707571727286
2016,3,695,1850,4284.0,0.43183940242763774
2016,3,695,1850,5401.0,0.3425291612664321
2016,3,695,1850,5664.0,0.3266242937853107
2016,3,695,1850,4630.0,0.39956803455723544
2016,3,695,1850,10753.0,0.17204501069468986
2016,3,695,1850,20232.0,0.09143930407275604
2016,3,695,1850,180793.0,0.010232697062386265
2016,3,695,1850,186350.0,0.009927555674805473
2016,3,695,1850,5071.0,0.36481956221652534
2016,3,695,1850,4075.0,0.4539877300613497
2016,3,695,1850,1212.0,1.5264026402640265
2016,3,695,1850,2864.0,0.645949720670391
2016,3,695,1850,7392.0,0.25027056277056275
2016,3,695,1850,8220.0,0.22506082725060828
2016,3,695,1850,5215.0,0.3547459252157239
2016,3,695,1850,12792.0,0.14462163852407756
2016,3,695,1850,1115.0,1.6591928251121075
2016,3,695,1850,2940.0,0.6292517006802721
2016,3,695,1850,1192.0,1.5520134228187918
2016,3,695,1850,3514.0,0.5264655663062038
2016,3,695,1850,12134.0,0.15246415032141092
2016,3,695,1850,4704.0,0.3932823129251701
2016,3,695,1850,6301.0,0.2936041898111411
2016,3,695,1850,7330.0,0.252387448840382
2016,3,695,1850,3875.0,0.4774193548387097
2016,3,695,1850,5135.0,0.3602726387536514
2016,3,695,1850,3072.0,0.6022135416666666
2016,3,695,1850,16332.0,0.11327455302473671
2016,3,695,1850,3132.0,0.590676883780332
2016,3,695,1850,6105.0,0.30303030303030304
2016,3,695,1850,6851.0,0.2700335717413516
2016,3,695,1850,200473.0,0.009228175365261158
2016,3,695,1850,3680.0,0.5027173913043478
2016,3,695,1850,1000.0,1.85
2016,3,695,1850,31242.0,0.059215159080724666
2016,3,695,1850,127841.0,0.014471100820550527
2016,3,695,1850,127870.0,0.014467818878548526
2016,3,695,1850,813.0,2.275522755227552
2016,3,695,1850,1812.0,1.020971302428256
2016,3,695,1850,5431.0,0.3406370834100534
2016,3,695,1850,5455.0,0.3391384051329056
2016,3,695,1850,622.0,2.9742765273311895
2016,3,695,1850,9080.0,0.20374449339207049
2016,3,695,1850,4350.0,0.42528735632183906
2016,3,695,1850,5740.0,0.32229965156794427
2016,3,695,1850,3351.0,0.5520740077588779
2016,3,695,1850,3910.0,0.4731457800511509
2016,3,695,1850,4244.0,0.43590951932139493
2016,3,695,1850,121960.0,0.015168907838635618
2016,3,695,1850,150600.0,0.012284196547144754
2016,3,695,1850,4594.0,0.4026991728341315
2016,3,695,1850,1575.0,1.1746031746031746
2016,3,695,1850,159100.0,0.011627906976744186
2016,3,695,1850,130.0,14.23076923076923
2016,3,695,1850,142370.0,0.012994310599143077
2016,3,695,1850,3960.0,0.4671717171717172
2016,3,695,1850,7312.0,0.25300875273522977
2016,3,695,1850,12550.0,0.14741035856573706
2016,3,695,1850,3442.0,0.537478210342824
2016,3,695,1850,6342.0,0.29170608640807316
2016,3,695,1850,1762.0,1.0499432463110103
2016,3,695,1850,200162.0,0.00924251356401315
2016,3,695,1850,9080.0,0.20374449339207049
2016,3,695,1850,3155.0,0.5863708399366085
2016,3,695,1850,39390.0,0.046966235085046965
2016,3,695,1850,3375.0,0.5481481481481482
2016,3,695,1850,5480.0,0.3375912408759124
2016,3,695,1850,2422.0,0.763831544178365
2016,3,695,1850,3445.0,0.5370101596516691
2016,3,695,1850,3354.0,0.5515802027429935
2016,3,695,1850,5251.0,0.3523138449819082
2016,3,695,1850,70220.0,0.026345770435773283
2016,3,695,1850,1890.0,0.9788359788359788
2016,3,695,1850,6115.0,0.30253475061324614
2016,3,695,1850,34060.0,0.05431591309453905
2016,3,695,1850,5260.0,0.3517110266159696
2016,3,695,1850,11350.0,0.16299559471365638
2016,3,695,1850,5271.0,0.35097704420413584
2016,3,695,1850,3630.0,0.509641873278237
2016,3,695,1850,3310.0,0.5589123867069486
2016,3,695,1850,5380.0,0.34386617100371747
2016,3,695,1850,3630.0,0.509641873278237
2016,3,695,1850,3713.0,0.49824939402100726
2016,3,695,1850,10631.0,0.17401937729282288
2016,3,695,1850,10201.0,0.18135476914028037
2016,3,695,1850,360.0,5.138888888888889
2016,3,695,1850,3395.0,0.5449189985272459
2016,3,695,1850,4870.0,0.3798767967145791
2016,3,695,1850,380.0,4.868421052631579
2016,3,695,1850,4501.0,0.4110197733836925
2016,3,695,1850,2781.0,0.6652283351312478
2016,3,695,1850,1425.0,1.2982456140350878
2016,3,695,1850,195902.0,0.009443497258833498
2016,3,695,1850,35490.0,0.05212735981966751
2016,3,695,1850,186290.0,0.009930753126845241
2016,3,695,1850,4150.0,0.4457831325301205
2016,3,695,1850,5460.0,0.33882783882783885
2016,3,695,1850,6640.0,0.2786144578313253
2016,3,695,1850,3285.0,0.563165905631659
2016,3,695,1850,107320.0,0.01723816623183004
2016,3,695,1850,2085.0,0.8872901678657075
2016,3,695,1850,332.0,5.572289156626506
2016,3,695,1850,1342.0,1.3785394932935917
2016,3,695,1850,150190.0,0.01231773087422598
2016,3,695,1850,2650.0,0.6981132075471698
2016,3,695,1850,100510.0,0.018406128743408617
2016,3,695,1850,5390.0,0.3432282003710575
2016,3,695,1850,156820.0,0.011796964672873358
2016,3,695,1850,5431.0,0.3406370834100534
2016,3,695,1850,5340.0,0.3464419475655431
2016,3,695,1850,3072.0,0.6022135416666666
2016,3,695,1850,32545.0,0.05684436933476725
2016,3,695,1850,171740.0,0.010772097356469081
2016,3,695,1850,186341.0,0.009928035161343989
2016,3,695,1850,1345.0,1.3754646840148699
2016,3,695,1850,4615.0,0.4008667388949079
2016,3,695,1850,82.0,22.5609756097561
2016,3,695,1850,6843.0,0.27034926201958204
2016,3,695,1850,3102.0,0.5963894261766602
2016,3,695,1850,72.0,25.694444444444443
2016,3,695,1850,178950.0,0.010338083263481419
2016,3,695,1850,16373.0,0.11299089965186587
2016,3,695,1850,4243.0,0.4360122554796135
2016,3,695,1850,3800.0,0.4868421052631579
2016,3,695,1850,27420.0,0.0674690007293946
2016,3,695,1850,5180.0,0.35714285714285715
2016,3,695,1850,4730.0,0.39112050739957716
2016,3,695,1850,192.0,9.635416666666666
2016,3,695,1850,2970.0,0.622895622895623
2016,3,695,1850,10395.0,0.17797017797017797
2016,3,695,1850,1222.0,1.513911620294599
2016,3,695,1850,4972.0,0.37208366854384556
2016,3,695,1850,151346.0,0.012223646478929076
2016,3,695,1850,3733.0,0.4955799624966515
2016,3,695,1850,4403.0,0.42016806722689076
2016,3,695,1850,5481.0,0.3375296478744755
2016,3,695,1850,1751.0,1.05653912050257
2016,3,695,1850,8030.0,0.23038605230386053
2016,3,695,1850,650.0,2.8461538461538463
2016,3,695,1850,4020.0,0.4601990049751244
2016,3,695,1850,5340.0,0.3464419475655431
2016,3,695,1850,1980.0,0.9343434343434344
2016,3,695,1850,1795.0,1.0306406685236769
2016,3,695,1850,5364.0,0.34489187173750935
2016,3,695,1850,4602.0,0.4019991308126901
2016,3,695,1850,6212.0,0.29781068898905344
2016,3,695,1850,730.0,2.5342465753424657
2016,3,695,1850,2571.0,0.7195643718397511
2016,3,695,1850,2770.0,0.6678700361010831
2016,3,695,1850,7544.0,0.24522799575821846
2016,3,695,1850,7151.0,0.25870507621311706
2016,3,695,1850,1095.0,1.6894977168949772
2016,3,695,1850,5760.0,0.3211805555555556
2016,3,695,1850,790.0,2.3417721518987342
2016,3,695,1850,4550.0,0.4065934065934066
2016,3,695,1850,7150.0,0.25874125874125875
2016,3,695,1850,5495.0,0.33666969972702454
2016,3,695,1850,562.0,3.2918149466192173
2016,3,695,1850,2485.0,0.744466800804829
2016,3,695,1850,28735.0,0.0643814163911606
2016,3,695,1850,5160.0,0.35852713178294576
2016,3,695,1850,2020.0,0.9158415841584159
2016,3,695,1850,6525.0,0.2835249042145594
2016,3,695,1850,185270.0,0.00998542667458304
2016,3,695,1850,216280.0,0.008553726650638062
2016,3,695,1850,27825.0,0.0664869721473495
2016,3,695,1850,7700.0,0.24025974025974026
2016,3,695,1850,2862.0,0.6464011180992313
2016,3,695,1850,2911.0,0.6355204397114393
2016,3,695,1850,3500.0,0.5285714285714286
2016,3,695,1850,5470.0,0.3382084095063985
2016,3,695,1850,6020.0,0.3073089700996678
2016,3,695,1850,173.0,10.693641618497109
2016,3,695,1850,9200.0,0.20108695652173914
2016,3,695,1850,5602.0,0.33023920028561227
2016,3,695,1850,5180.0,0.35714285714285715
2016,3,695,1850,3205.0,0.5772230889235569
2016,3,695,1850,4880.0,0.3790983606557377
2016,3,695,1850,252.0,7.341269841269841
2016,3,695,1850,4711.0,0.39269794098917427
2016,3,695,1850,21970.0,0.08420573509330906
2016,3,695,1850,5475.0,0.3378995433789954
2016,3,695,1850,5670.0,0.3262786596119929
2016,3,695,1850,2095.0,0.883054892601432
2016,3,695,1850,4183.0,0.4422663160411188
2016,3,695,1850,13063.0,0.14162137334456099
2016,3,695,1850,9600.0,0.19270833333333334
2016,3,695,1850,4403.0,0.42016806722689076
2016,3,695,1850,187230.0,0.009880895155690862
2016,3,695,1850,5480.0,0.3375912408759124
2016,3,695,1850,5690.0,0.3251318101933216
2016,3,695,1850,8893.0,0.20802878668615765
2016,3,695,1850,4945.0,0.3741152679474216
2016,3,695,1850,162.0,11.419753086419753
2016,3,695,1850,4583.0,0.40366572114335586
2016,3,695,1850,7800.0,0.23717948717948717
2016,3,695,1850,171230.0,0.010804181510249372
2016,3,695,1850,10120.0,0.18280632411067194
2016,3,695,1850,6661.0,0.2777360756643147
2016,3,695,1850,10810.0,0.1711378353376503
2016,3,695,1850,634.0,2.917981072555205
2016,3,695,1850,8000.0,0.23125
2016,3,695,1850,7281.0,0.25408597720093395
2016,3,695,1850,4920.0,0.37601626016260165
2016,3,695,1850,1015.0,1.8226600985221675
2016,3,695,1850,4880.0,0.3790983606557377
2016,3,695,1850,6030.0,0.3067993366500829
2016,3,695,1850,2855.0,0.647985989492119
2016,3,695,1850,4880.0,0.3790983606557377
2016,3,695,1850,208062.0,0.008891580394305543
2016,3,695,1850,403.0,4.590570719602978
2016,3,695,1850,15833.0,0.11684456514873998
2016,3,695,1850,6303.0,0.2935110264953197
2016,3,695,1850,6642.0,0.2785305630834086
2016,3,695,1850,4963.0,0.37275841225065487
2016,3,695,1850,6690.0,0.2765321375186846
2016,3,700,38,10051.0,0.003780718336483932
2016,3,700,38,24935.0,0.0015239623019851615
2016,3,702,78,5210.0,0.014971209213051824
2016,3,702,78,40272.0,0.0019368295589988081
2016,3,702,78,13780.0,0.005660377358490566
2016,3,702,78,10742.0,0.007261217650344443
2016,3,702,78,27182.0,0.0028695460231035245
2016,3,702,78,4110.0,0.01897810218978102
2016,3,702,78,55970.0,0.0013936037162765767
2016,3,702,78,9600.0,0.008125
2016,3,720,4,3834.0,0.0010432968179447052
2016,3,721,8,3535.0,0.002263083451202263
2016,3,722,71,10241.0,0.006932916707352798
2016,3,722,71,6452.0,0.011004339739615622
2016,3,722,71,9271.0,0.007658289289181318
2016,3,722,71,30064.0,0.002361628525811602
2016,3,756,4,4752.0,0.0008417508417508417
2016,3,769,2,6662.0,0.0003002101471029721
2016,3,770,5,4294.0,0.0011644154634373545
2016,3,773,69,45284.0,0.0015237169861319671
2016,3,773,69,38870.0,0.0017751479289940828
2016,3,773,69,15030.0,0.004590818363273453
2016,3,774,6,14080.0,0.0004261363636363636
2016,3,795,191,19603.0,0.009743406621435495
2016,3,795,191,3263.0,0.05853509040760037
2016,3,795,191,18525.0,0.010310391363022942
2016,3,795,191,113824.0,0.001678029238122013
2016,3,795,191,1275.0,0.14980392156862746
2016,3,795,191,2882.0,0.0662734212352533
2016,3,795,191,1643.0,0.1162507608034084
2016,3,795,191,2672.0,0.07148203592814371
2016,3,795,191,56040.0,0.003408279800142755
2016,3,795,191,15095.0,0.012653196422656509
2016,3,795,191,1642.0,0.11632155907429964
2016,3,795,191,75492.0,0.0025300694113283527
2016,3,795,191,1383.0,0.1381055676066522
2016,3,795,191,2802.0,0.0681655960028551
2016,3,795,191,14345.0,0.013314743813175323
2016,3,795,191,8723.0,0.021896136650235012
2016,3,795,191,7823.0,0.0244151859900294
2016,3,795,191,1953.0,0.09779825908858167
2016,3,795,191,2403.0,0.07948397836038286
2016,3,795,191,2622.0,0.07284515636918383
2016,3,795,191,1393.0,0.13711414213926776
2016,3,795,191,14122.0,0.013524996459425011
2016,3,795,191,7295.0,0.02618231665524332
2016,3,795,191,17233.0,0.011083386525851564
2016,3,795,191,2332.0,0.08190394511149228
2016,3,795,191,24512.0,0.00779210182767624
2016,3,799,1,1934.0,0.000517063081695967
2016,3,810,40,5760.0,0.006944444444444444
2016,3,811,17,11853.0,0.0014342360583818443
2016,3,811,17,10623.0,0.0016003012331733033
2016,3,812,6,5313.0,0.001129305477131564
2016,3,866,4,8434.0,0.00047427080863172874
2016,3,866,4,1174.0,0.0034071550255536627
2016,3,872,8,1124.0,0.0071174377224199285
2016,3,872,8,7584.0,0.0010548523206751054
2016,3,895,18,12021.0,0.0014973795857249812
2016,3,895,18,47451.0,0.00037933868622368335
2016,3,895,18,1251.0,0.014388489208633094
2016,3,895,18,10081.0,0.001785537149092352
2016,3,895,18,24561.0,0.0007328691828508611
2016,3,895,18,17121.0,0.0010513404590853338
2016,3,895,18,71901.0,0.00025034422330704717
2016,3,895,18,1151.0,0.015638575152041704
2016,3,895,18,14211.0,0.001266624445851805
2016,3,938,9,12064.0,0.0007460212201591511
2016,3,938,9,13252.0,0.0006791427709025053
2016,3,940,34,48512.0,0.0007008575197889182
2016,3,943,2,25523.0,7.836069427575128e-05
2016,3,958,3,5634.0,0.0005324813631522897
2016,3,995,7,3524.0,0.0019863791146424517
2016,3,995,7,7404.0,0.0009454349000540249
2016,3,999,3,3174.0,0.000945179584120983
2016,3,1054,10,11925.0,0.0008385744234800838
2016,3,1117,3,7865.0,0.0003814367450731087
2016,3,1142,3,6634.0,0.0004522158577027434
2016,3,1142,3,6614.0,0.00045358330813426064
2016,3,1149,2,9815.0,0.00020376974019358125
2016,3,1150,16,13414.0,0.0011927836588638736
2016,3,1150,16,13174.0,0.0012145134355548808
2016,3,1153,35,25152.0,0.0013915394402035624
2016,3,1164,44,9844.0,0.004469727752945957
2016,3,1164,44,5584.0,0.007879656160458453
2016,3,1164,44,5834.0,0.0075419952005485085
2016,3,1164,44,20220.0,0.002176063303659743
2016,3,1166,10,2724.0,0.003671071953010279
2016,3,1170,1,5744.0,0.00017409470752089137
2016,3,1172,7,5074.0,0.0013795821836815136
2016,3,1172,7,5264.0,0.0013297872340425532
2016,3,1172,7,3444.0,0.0020325203252032522
2016,3,1172,7,4364.0,0.0016040329972502293
2016,3,1172,7,4654.0,0.0015040825096691017
2016,3,1172,7,5714.0,0.001225061253062653
2016,3,1180,8,12483.0,0.0006408715853560842
2016,3,1180,8,23754.0,0.00033678538351435545
2016,3,1200,16,6691.0,0.0023912718577193243
2016,3,1200,16,11311.0,0.001414552205817346
2016,3,1207,28,13914.0,0.002012361650136553
2016,3,1207,28,25152.0,0.0011132315521628498
2016,3,1288,5,6422.0,0.0007785736530675802
2016,3,1300,17,2534.0,0.006708760852407261
2016,3,1300,17,6754.0,0.002517026946994374
2016,3,1309,5,5324.0,0.0009391435011269722
2016,3,1336,5,8442.0,0.0005922767116796967
2016,3,1353,10,17411.0,0.0005743495491356039
2016,3,1354,36,24514.0,0.0014685485844823365
2016,3,1362,3,2164.0,0.0013863216266173752
2016,3,1364,12,2444.0,0.004909983633387889
2016,3,1364,12,5314.0,0.002258185923974407
2016,3,1364,12,7171.0,0.001673406777297448
2016,3,1400,51,23350.0,0.0021841541755888653
2016,3,1409,3,1064.0,0.002819548872180451
2016,3,1409,3,1174.0,0.002555366269165247
2016,3,1460,3,10664.0,0.0002813203300825206
2016,3,1474,6,7454.0,0.0008049369466058492
2016,3,1488,2,5324.0,0.0003756574004507889
2016,3,1496,4,7462.0,0.0005360493165371214
2016,3,1500,20,8112.0,0.002465483234714004
2016,3,1500,20,12651.0,0.0015809026954390958
2016,3,1544,5,8704.0,0.0005744485294117647
2016,3,1545,2,4904.0,0.0004078303425774878
2016,3,1545,2,2731.0,0.0007323324789454412
2016,3,1572,2,1374.0,0.001455604075691412
2016,3,1576,2,4394.0,0.0004551661356395084
2016,3,1576,2,4064.0,0.0004921259842519685
2016,3,1577,8,14321.0,0.0005586202080860275
2016,3,1577,8,11031.0,0.0007252289003716798
2016,3,1600,17,6284.0,0.0027052832590706557
2016,3,1674,7,6294.0,0.0011121703209405784
2016,3,1691,3,11204.0,0.00026776151374509105
2016,3,1691,3,12324.0,0.00024342745861733204
2016,3,1700,91,13451.0,0.006765296260501078
2016,3,1700,91,15674.0,0.00580579303304836
2016,3,1700,91,5415.0,0.01680517082179132
2016,3,1700,91,20262.0,0.004491165728950745
2016,3,1706,2,1364.0,0.001466275659824047
2016,3,1707,2,5454.0,0.0003667033370003667
2016,3,1707,2,2504.0,0.0007987220447284345
2016,3,1708,2,4854.0,0.00041203131437989287
2016,3,1800,69,13142.0,0.005250342413635672
2016,3,1800,69,5293.0,0.013036085395805782
2016,3,1834,1,1444.0,0.0006925207756232687
2016,3,1852,5,5134.0,0.0009738994935722633
2016,3,1861,15,18130.0,0.000827357970215113
2016,3,1883,8,8244.0,0.0009704027171276079
2016,3,1883,8,7354.0,0.0010878433505575197
2016,3,1900,114,19525.0,0.005838668373879642
2016,3,1901,28,7824.0,0.0035787321063394683
2016,3,1901,28,6934.0,0.004038073262186328
2016,3,1901,28,7314.0,0.0038282745419742957
2016,3,1902,12,7984.0,0.001503006012024048
2016,3,1902,12,6124.0,0.001959503592423253
2016,3,1903,5,4694.0,0.0010651896037494673
2016,3,1922,3,6254.0,0.00047969299648225136
2016,3,1925,8,2574.0,0.003108003108003108
2016,3,2000,198,18400.0,0.010760869565217391
2016,3,2000,198,8903.0,0.022239694485005054
2016,3,2022,12,12774.0,0.0009394081728511038
2016,3,2088,7,3344.0,0.0020933014354066986
2016,3,2095,9,3533.0,0.002547410133031418
2016,3,2097,7,10244.0,0.0006833268254588052
2016,3,2100,9,1704.0,0.00528169014084507
2016,3,2163,15,13804.0,0.0010866415531729933
2016,3,2200,42,13342.0,0.0031479538300104933
2016,3,2200,42,11541.0,0.00363919937613725
2016,3,2200,42,1693.0,0.024808033077377438
2016,3,2229,28,11732.0,0.002386634844868735
2016,3,2244,11,1034.0,0.010638297872340425
2016,3,2244,11,2094.0,0.0052531041069723014
2016,3,2250,45,12654.0,0.0035561877667140826
2016,3,2251,57,22590.0,0.0025232403718459494
2016,3,2251,57,26110.0,0.0021830716200689393
2016,3,2254,4,8294.0,0.0004822763443453099
2016,3,2255,5,2064.0,0.0024224806201550387
2016,3,2291,3,1934.0,0.0015511892450879006
2016,3,2297,2,2214.0,0.0009033423667570009
